,author_id,created_at,entities,id,in_reply_to_user_id,text,name,username
1629,1386081227472474113,2022-06-01 23:48:11+00:00,"{'mentions': [{'start': 3, 'end': 13, 'username': 'shxmasera', 'id': '1452446676732444674'}]}",1532147026133037056,,"RT @shxmasera: ❗HATI HATI PENIPUAN AGEN TRAVEL❗MAMA AKU KENA TIPU 2.7 JT BUAT TIKET PESAWAT
(tolong bantu like/rt kalo lewat tl makasih…",Piiuu suka gepeng,Ranalancchii
1630,282078384,2022-06-01 23:47:59+00:00,"{'urls': [{'start': 160, 'end': 183, 'url': 'https://t.co/xBpW4vjzSi', 'expanded_url': 'https://shope.ee/402FJNOaxM', 'display_url': 'shope.ee/402FJNOaxM'}], 'hashtags': [{'start': 32, 'end': 45, 'tag': 'louisvuitton'}]}",1532146975428464640,,"Kalo pake ini keliatan cakepnya #louisvuitton

Cek Helm Bogo Dewasa Helem Bogo Kekinian Termurah dengan harga Rp57.000 - Rp67.000. Dapatkan di Shopee sekarang! https://t.co/xBpW4vjzSi",isnu wibowo,isnuwbw
1631,1456893818804998144,2022-06-01 23:47:54+00:00,"{'urls': [{'start': 22, 'end': 45, 'url': 'https://t.co/g1zrISFIyI', 'expanded_url': 'https://twitter.com/korbanghozting/status/1532146954331095040/photo/1', 'display_url': 'pic.twitter.com/g1zrISFIyI', 'media_key': '3_1532146948269957120'}]}",1532146954331095040,,Lari pagi biar happy😉 https://t.co/g1zrISFIyI,Wishmeluck,korbanghozting
1632,923512475647012864,2022-06-01 23:47:49+00:00,"{'mentions': [{'start': 3, 'end': 13, 'username': 'revelart5', 'id': '1364800303321649152'}], 'urls': [{'start': 69, 'end': 92, 'url': 'https://t.co/VJGd5yG2s1', 'expanded_url': 'https://twitter.com/revelart5/status/1531842602764357632/photo/1', 'display_url': 'pic.twitter.com/VJGd5yG2s1', 'media_key': '3_1531842597194371072'}], 'hashtags': [{'start': 40, 'end': 50, 'tag': 'redvelvet'}, {'start': 51, 'end': 58, 'tag': 'seulgi'}, {'start': 59, 'end': 64, 'tag': '레드벨벳'}, {'start': 65, 'end': 68, 'tag': '슬기'}]}",1532146935510880256,,"RT @revelart5: Seulgi’s Camping Story🏕

#redvelvet #seulgi #레드벨벳 #슬기 https://t.co/VJGd5yG2s1",🎼AceSeulgi 🐻🎼 👉SEUL GOING SEULO👈,kseulgigibear
1633,1468523233800454145,2022-06-01 23:47:49+00:00,"{'mentions': [{'start': 3, 'end': 17, 'username': 'berburushopee', 'id': '1196567249370271744'}], 'urls': [{'start': 72, 'end': 95, 'url': 'https://t.co/RoLIA1b9Rk', 'expanded_url': 'https://twitter.com/berburushopee/status/1531972456340410369/photo/1', 'display_url': 'pic.twitter.com/RoLIA1b9Rk', 'media_key': '3_1531972442318839809'}]}",1532146933430878208,,"RT @berburushopee: Rekomendasi totebag muat banyak barang

- A thread - https://t.co/RoLIA1b9Rk",thw.,thwtouchmilk
1634,85826280,2022-06-01 23:47:48+00:00,"{'urls': [{'start': 7, 'end': 30, 'url': 'https://t.co/mEsYfbRRdi', 'expanded_url': 'https://twitter.com/arilkyluv/status/1532006540709810176', 'display_url': 'twitter.com/arilkyluv/stat…'}]}",1532146930486231043,,Nah fr https://t.co/mEsYfbRRdi,Kimora',Japanese_B3AUTY
1635,1164195094200610816,2022-06-01 23:47:47+00:00,"{'mentions': [{'start': 3, 'end': 19, 'username': 'txtracunbelanja', 'id': '1347000947587780608'}], 'urls': [{'start': 82, 'end': 105, 'url': 'https://t.co/sVOaeU2qxk', 'expanded_url': 'https://twitter.com/txtracunbelanja/status/1531926044617633798/photo/1', 'display_url': 'pic.twitter.com/sVOaeU2qxk', 'media_key': '3_1531926033834082336'}, {'start': 82, 'end': 105, 'url': 'https://t.co/sVOaeU2qxk', 'expanded_url': 'https://twitter.com/txtracunbelanja/status/1531926044617633798/photo/1', 'display_url': 'pic.twitter.com/sVOaeU2qxk', 'media_key': '3_1531926038493937665'}, {'start': 82, 'end': 105, 'url': 'https://t.co/sVOaeU2qxk', 'expanded_url': 'https://twitter.com/txtracunbelanja/status/1531926044617633798/photo/1', 'display_url': 'pic.twitter.com/sVOaeU2qxk', 'media_key': '3_1531926041635491841'}]}",1532146923259322369,,"RT @txtracunbelanja: ✨️ REKOMENDASI SERUM RAMBUT BIAR LEBIH SEHAT ✨️

-  Thread - https://t.co/sVOaeU2qxk",urbesecrets,urbesecrets
1636,1092717695802339328,2022-06-01 23:47:44+00:00,,1532146911892733952,,lurr Toko sepatu vans asli dimana ya?,OPFOL JUGA,SoloMenfess
1637,833560787729813504,2022-06-01 23:47:39+00:00,"{'urls': [{'start': 185, 'end': 208, 'url': 'https://t.co/RA2E1WIxY1', 'expanded_url': 'https://twitter.com/nunafe/status/1532146892427370497/photo/1', 'display_url': 'pic.twitter.com/RA2E1WIxY1', 'media_key': '3_1532146884114272257'}]}",1532146892427370497,,"Story nya mas gun... ini tuh buat menjaga shape sepatu. Jadi, pas tau kalo mas gun ada project bareng brand sepatu aku SENENG BANGET UEUEUEUEUEUE sesuai dgn yg kukerjakan selama ini,,, https://t.co/RA2E1WIxY1",nunafe,nunafe
1638,1507316106691678209,2022-06-01 23:47:27+00:00,"{'mentions': [{'start': 3, 'end': 14, 'username': 'itsfaareya', 'id': '1507740514279653376'}, {'start': 16, 'end': 26, 'username': 'samsungID', 'id': '237230213'}], 'hashtags': [{'start': 81, 'end': 95, 'tag': 'GakAdaMatinya'}, {'start': 117, 'end': 127, 'tag': 'GalaxyM33'}]}",1532146839570481153,,RT @itsfaareya: @samsungID travelling itu salah satu hobi aku dan travelling itu #GakAdaMatinya kalau di tambah sama #GalaxyM33 5G yang RAM…,sugarrplumc,sugarrplumc
1639,1014942535,2022-06-01 23:47:25+00:00,"{'urls': [{'start': 46, 'end': 69, 'url': 'https://t.co/aUpvoHMveo', 'expanded_url': 'https://twitter.com/lawsiem/status/1531982198974296065', 'display_url': 'twitter.com/lawsiem/status…'}]}",1532146833320861697,,auto digruduk pasukan demo Wiro sableng 😅😅😅😅😅 https://t.co/aUpvoHMveo,trimo mundur,Riwunk_
1640,1214135901011316736,2022-06-01 23:47:23+00:00,"{'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/TVi8hfEv5I', 'expanded_url': 'https://twitter.com/RHACHUNSHOPEE/status/1532146823791779840/photo/1', 'display_url': 'pic.twitter.com/TVi8hfEv5I', 'media_key': '3_1532146818519560192'}]}",1532146823791779840,,"Rekomendasi totebag buat nemanin kamu konser

a thread https://t.co/TVi8hfEv5I",𝐑𝐚𝐜𝐮𝐧 𝐒𝐡𝐨𝐩𝐞𝐞,RHACHUNSHOPEE
1641,1507686707679805445,2022-06-01 23:47:09+00:00,"{'mentions': [{'start': 3, 'end': 14, 'username': 'itsfaareya', 'id': '1507740514279653376'}, {'start': 16, 'end': 26, 'username': 'samsungID', 'id': '237230213'}], 'hashtags': [{'start': 81, 'end': 95, 'tag': 'GakAdaMatinya'}, {'start': 117, 'end': 127, 'tag': 'GalaxyM33'}]}",1532146764182003712,,RT @itsfaareya: @samsungID travelling itu salah satu hobi aku dan travelling itu #GakAdaMatinya kalau di tambah sama #GalaxyM33 5G yang RAM…,chimine,sugarchimine
1642,1365672716104130565,2022-06-01 23:47:07+00:00,"{'mentions': [{'start': 3, 'end': 11, 'username': 'adfirra', 'id': '1077504492487139328'}]}",1532146758028972033,,"RT @adfirra: Skincare lain, body care, hair care, tudung, baju, accessories.. menangis buat kira-kira","Alia pass year 3 with flying colours, amin",_aliakhalid
1643,1464621903373651975,2022-06-01 23:47:07+00:00,"{'mentions': [{'start': 3, 'end': 13, 'username': 'fullshan_', 'id': '1079379751523868673'}]}",1532146755705270272,,"RT @fullshan_: Pas di dalam bus perjalanan ke bandara, jisung mikirin gelang di lantai itu lagi dan baru sadar itu gelang dia ternyataa😭😭😭😭…",niaaa,hellofuture239
1644,470245228,2022-06-01 23:46:55+00:00,"{'urls': [{'start': 35, 'end': 58, 'url': 'https://t.co/TRWs7IPLgf', 'expanded_url': 'https://twitter.com/convomfs/status/1532143467102896129', 'display_url': 'twitter.com/convomfs/statu…'}]}",1532146705071607809,,"Pakai pelembab, kadang lips serum. https://t.co/TRWs7IPLgf",Day. 🔆,NCT_DIMAS
1645,1518001451947069440,2022-06-01 23:46:42+00:00,"{'mentions': [{'start': 3, 'end': 17, 'username': 'exploreshopee', 'id': '1417772230205788160'}], 'urls': [{'start': 72, 'end': 95, 'url': 'https://t.co/3ajOpkfDQ8', 'expanded_url': 'https://twitter.com/exploreshopee/status/1531987964552953856/photo/1', 'display_url': 'pic.twitter.com/3ajOpkfDQ8', 'media_key': '3_1531987952716632065'}]}",1532146651804053505,,"RT @exploreshopee: ✨✨Rekomendasi Sepatu High Super Casual✨✨

-a thread- https://t.co/3ajOpkfDQ8",nariin ploy,nariin_p
1646,1219194842628030464,2022-06-01 23:46:33+00:00,,1532146613069574144,,Menunggu wizlek mengeluarkan totebag versi 2022 meskipun udh susah nie dpt foto ber12:&lt;,Aleyalia sdg bucin CinHap,aleyayayayalia
1647,938929088214867968,2022-06-01 23:46:27+00:00,"{'mentions': [{'start': 3, 'end': 19, 'username': 'KadrunGoblokPea', 'id': '1246765161433595904'}]}",1532146589120069632,,RT @KadrunGoblokPea: Untuk Tendang kepala kadrun asyik nih  sepatu ✨🤣😂🤣😂😂,#UlarBeludakPKS,PartaiBajakLaut
1648,1358727482560585730,2022-06-01 23:46:27+00:00,"{'mentions': [{'start': 0, 'end': 8, 'username': 'convomf', 'id': '1314975287294083073'}]}",1532146588189020160,1.314975287294083e+18,"@convomf mimpi rambut w abis banget karna rontok, takut banget pls",kyu,karigvrl
1649,1316192720419913728,2022-06-01 23:46:26+00:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'qinanabrarr', 'id': '983622758264258560'}]}",1532146585525551104,9.836227582642586e+17,"@qinanabrarr mie ayam, telat ah😔",yoo,powjoyz
1650,888488102045417474,2022-06-01 23:46:25+00:00,"{'mentions': [{'start': 4, 'end': 13, 'username': 'kaesangp', 'id': '131476314'}], 'urls': [{'start': 53, 'end': 76, 'url': 'https://t.co/10xN7yomxN', 'expanded_url': 'https://twitter.com/dNoero/status/1532146581863944192/photo/1', 'display_url': 'pic.twitter.com/10xN7yomxN', 'media_key': '3_1532146578882199552'}]}",1532146581863944192,,"Mas @kaesangp sepatu ibu keren..
Tumbase teng pundi? https://t.co/10xN7yomxN",Noer,dNoero
1651,1175449868229214208,2022-06-01 23:46:14+00:00,"{'mentions': [{'start': 0, 'end': 9, 'username': 'convomfs', 'id': '1284061445148209154'}]}",1532146535420788736,1.2840614451482092e+18,"@convomfs alhamdulillah dapet temen2 yg baik bgt. byk yg ngucapin, disurprisein juga dikasi kue, dinyanyiin lagu rame2 (mana di tempat rame bgt) tapi seneng soalnya mrk inget ultah gue. sama ada 1 sobat dia ngasi kado sepatu dong, mana dikasihin pizza juga. heran org2 baek bener ❤",Nam ❁〡kluen's anti !,hamoomindan
1652,1507740514279653376,2022-06-01 23:46:13+00:00,"{'mentions': [{'start': 0, 'end': 10, 'username': 'samsungID', 'id': '237230213'}], 'urls': [{'start': 216, 'end': 239, 'url': 'https://t.co/xhu3lcn3MT', 'expanded_url': 'https://twitter.com/itsfaareya/status/1532146530269876224/photo/1', 'display_url': 'pic.twitter.com/xhu3lcn3MT', 'media_key': '3_1532146524750155777'}], 'hashtags': [{'start': 65, 'end': 79, 'tag': 'GakAdaMatinya'}, {'start': 101, 'end': 111, 'tag': 'GalaxyM33'}, {'start': 197, 'end': 215, 'tag': 'HobiGakAdaMatinya'}]}",1532146530269876224,237230213.0,"@samsungID travelling itu salah satu hobi aku dan travelling itu #GakAdaMatinya kalau di tambah sama #GalaxyM33 5G yang RAM 8GB dan ROM 128GB pasti gak bakal khawatir kepenuhan memori buat foto"" 

#HobiGakAdaMatinya https://t.co/xhu3lcn3MT",Fareya,itsfaareya
1653,752834309304619009,2022-06-01 23:46:06+00:00,"{'urls': [{'start': 38, 'end': 61, 'url': 'https://t.co/5Z8EOyiCNL', 'expanded_url': 'https://twitter.com/jomtravel_/status/1531924470554034176', 'display_url': 'twitter.com/jomtravel_/sta…'}]}",1532146503414071296,,pas g cameron g sini plak.. aci tak 🤪 https://t.co/5Z8EOyiCNL,~𝕓𝕪~,AdawiyahIman
1654,1476791754254741504,2022-06-01 23:45:58+00:00,"{'urls': [{'start': 9, 'end': 32, 'url': 'https://t.co/8roCFFgVzZ', 'expanded_url': 'https://twitter.com/Ris409/status/1532143412396572672', 'display_url': 'twitter.com/Ris409/status/…'}]}",1532146468823240705,,mie ayam https://t.co/8roCFFgVzZ,njell🍀,melkmork
1655,1519488399950106625,2022-06-01 23:45:56+00:00,"{'mentions': [{'start': 0, 'end': 9, 'username': 'convomfs', 'id': '1284061445148209154'}]}",1532146459474202624,1.2840614451482092e+18,@convomfs Lip cream sama blush tapi tipis jadi kek natural look,din.🥛🍓,bewrriemilkeu
1656,1531529945104924672,2022-06-01 23:45:56+00:00,"{'mentions': [{'start': 46, 'end': 51, 'username': 'Dior', 'id': '348379865'}], 'urls': [{'start': 52, 'end': 75, 'url': 'https://t.co/m7XljGScWB', 'expanded_url': 'https://twitter.com/Dior/status/1527481505361952768', 'display_url': 'twitter.com/Dior/status/15…'}], 'hashtags': [{'start': 17, 'end': 25, 'tag': 'DiorERL'}, {'start': 26, 'end': 39, 'tag': 'DiorSpring23'}, {'start': 40, 'end': 45, 'tag': 'Dior'}]}",1532146458128191488,,"SEHUN x DiorERL 
#DiorERL #DiorSpring23 #Dior @Dior https://t.co/m7XljGScWB",🌿🕊️,little_xunqi
1657,141504513,2022-06-01 23:45:48+00:00,"{'urls': [{'start': 32, 'end': 55, 'url': 'https://t.co/VJnQw7ltk8', 'expanded_url': 'https://twitter.com/jacquemusx/status/1532003862126657545', 'display_url': 'twitter.com/jacquemusx/sta…'}]}",1532146426427453441,,AYA NAKAMURA!!!!!!!!!!!!!!!!!!! https://t.co/VJnQw7ltk8,Prince des Orients🪬,Alaa_Moonster
1658,1442064512002113547,2022-06-01 23:45:48+00:00,"{'urls': [{'start': 17, 'end': 40, 'url': 'https://t.co/QkESkziyZT', 'expanded_url': 'https://twitter.com/convomf/status/1531973850900369414', 'display_url': 'twitter.com/convomf/status…'}]}",1532146424225611776,,GK disini 15k 👎👎 https://t.co/QkESkziyZT,ًAlen,2O22jpg
1659,1109993953401532416,2022-06-01 23:45:45+00:00,"{'mentions': [{'start': 0, 'end': 9, 'username': 'convomfs', 'id': '1284061445148209154'}]}",1532146414049906688,1.2840614451482092e+18,"@convomfs Nggak, lipbalm doang tiap udh mandi..",𝓾𝓶,shugalattae
1660,1473941514975727622,2022-06-01 23:45:45+00:00,,1532146413504585729,1.4739415149757276e+18,"tapi si turis malah bandingin sm mie ayam enak versi dia di daerahnya sendiri sedangkan klo gac0an blm ada tuh di daerahnya. at the end, apa yang dicari belum tentu soal rasa enak aja, tapi mungkin sensasi/suasana baru✌",Astri,clairdeamorr
1661,1473941514975727622,2022-06-01 23:45:44+00:00,"{'urls': [{'start': 258, 'end': 281, 'url': 'https://t.co/p7W0cgQ91S', 'expanded_url': 'https://twitter.com/alimaruv/status/1532004157376167936', 'display_url': 'twitter.com/alimaruv/statu…'}]}",1532146410186866688,,"tetep aja enak/engga kembali ke selera. apalagi klo diliat dari replyan isinya mie ayam semua, kayanya beda tipe mie ga sih?
klo menjamu temen dari luar jogja kan kitanya juga nyesuain sm selera+kemauan mereka (pengalaman aja sih). 
iya tau mie ayam x enak, https://t.co/p7W0cgQ91S",Astri,clairdeamorr
1662,1311237312072675328,2022-06-01 23:45:45+00:00,"{'mentions': [{'start': 0, 'end': 9, 'username': 'convomfs', 'id': '1284061445148209154'}]}",1532146412820975616,1.2840614451482092e+18,"@convomfs ngga, paling lipbalm doang si",saya pacar jeno,jenoounpad
1663,112977660,2022-06-01 23:45:45+00:00,"{'mentions': [{'start': 3, 'end': 14, 'username': 'mojokdotco', 'id': '2388795571'}]}",1532146411814326272,,RT @mojokdotco: Seri pertama dari liputan khusus ini membahas tentang Mie Ayam Goreng Mekaton. Warung mie ayam yang satu ini disebut-sebut…,Dwi Novanda Sari,novandasari
1664,1228165606416846848,2022-06-01 23:45:32+00:00,"{'mentions': [{'start': 3, 'end': 15, 'username': 'your_PaoPao', 'id': '1358285694062395392'}]}",1532146358718803972,,"RT @your_PaoPao: Thanks a lot 💜 
Jd, pas CO dr htl masih di ajakin makan bakso n ya lagi2 itu sangat2 memanjakan lidah n cacing2 dlm perutk…",YamahaR25,YamahaR25_Red
1665,1458702411661381633,2022-06-01 23:45:18+00:00,"{'mentions': [{'start': 0, 'end': 15, 'username': 'ohmybeautybank', 'id': '994801274091687936'}]}",1532146301571215360,9.94801274091688e+17,"@ohmybeautybank garnier, ga bikin rambut rusak warnanya awet jg diaku tanpa bleach jg keluar",♏✨,urfavgrl16
1666,273308758,2022-06-01 23:45:11+00:00,"{'urls': [{'start': 34, 'end': 57, 'url': 'https://t.co/7WmeNotA9x', 'expanded_url': 'https://twitter.com/501awani/status/1532133621611433985', 'display_url': 'twitter.com/501awani/statu…'}]}",1532146271858749441,,Teringat video founder2 hari tu 😝 https://t.co/7WmeNotA9x,Ndoro Ra 🏴,sarahbaidarus
1667,1131210067024306177,2022-06-01 23:45:08+00:00,"{'mentions': [{'start': 0, 'end': 15, 'username': 'alfarisalazhar', 'id': '1485183174494031878'}, {'start': 16, 'end': 29, 'username': 'BOYMVOTW100M', 'id': '1296820642948345857'}]}",1532146256575082496,1.485183174494032e+18,@alfarisalazhar @BOYMVOTW100M i mean johnny waktu itu blm kebukti bersalah buktinya aja dior masih percaya sama johnny,october,sayneedya
1668,1520653252941205509,2022-06-01 23:45:00+00:00,"{'urls': [{'start': 15, 'end': 38, 'url': 'https://t.co/48ln3RSDuX', 'expanded_url': 'https://twitter.com/Ris409/status/1532143412396572672', 'display_url': 'twitter.com/Ris409/status/…'}]}",1532146224123772928,,Mie ayam bakso https://t.co/48ln3RSDuX,AHN🍜🍜freetag🏆,cityXbeen
1669,909824268,2022-06-01 23:44:56+00:00,"{'mentions': [{'start': 3, 'end': 11, 'username': 'adfirra', 'id': '1077504492487139328'}]}",1532146207178788864,,"RT @adfirra: Skincare lain, body care, hair care, tudung, baju, accessories.. menangis buat kira-kira",I,snsyrrhh
1670,1480553255902101516,2022-06-01 23:44:49+00:00,"{'mentions': [{'start': 3, 'end': 15, 'username': 'DvilCouture', 'id': '1480623835128991750'}], 'urls': [{'start': 32, 'end': 55, 'url': 'https://t.co/501W71Kk9q', 'expanded_url': 'https://twitter.com/DvilCouture/status/1532144374750105601/photo/1', 'display_url': 'pic.twitter.com/501W71Kk9q', 'media_key': '3_1532144372850036736'}]}",1532146179840086018,,RT @DvilCouture: Christian Dior https://t.co/501W71Kk9q,Adriana,Adriana12744276
1671,4208543714,2022-06-01 23:44:34+00:00,"{'mentions': [{'start': 3, 'end': 16, 'username': 'VemaleDotcom', 'id': '111178995'}], 'urls': [{'start': 94, 'end': 117, 'url': 'https://t.co/CMk4HUAnEF', 'expanded_url': 'http://dlvr.it/SRQsq9', 'display_url': 'dlvr.it/SRQsq9'}]}",1532146114652037126,,RT @VemaleDotcom: Lisa Blackpink Tampil Tanpa Makeup Perlihatkan Wajah Aslinya yang Baby Face https://t.co/CMk4HUAnEF,LadyPuu,9f0462026637489
1672,1936546225,2022-06-01 23:44:28+00:00,"{'mentions': [{'start': 0, 'end': 9, 'username': 'OOTDFESS', 'id': '856030955210850304'}], 'urls': [{'start': 28, 'end': 51, 'url': 'https://t.co/zBdfxipsq9', 'expanded_url': 'https://twitter.com/myaeiii/status/1530887977915645952?s=19', 'display_url': 'twitter.com/myaeiii/status…'}]}",1532146092292202498,8.560309552108503e+17,@OOTDFESS Mungkin kaya gini https://t.co/zBdfxipsq9,ask,myaeiii
1673,1330462688565207043,2022-06-01 23:44:22+00:00,"{'mentions': [{'start': 3, 'end': 18, 'username': 'ForMySkinsSake', 'id': '1148984147525791744'}]}",1532146065344188416,,"RT @ForMySkinsSake: Kalian prefer lip color yang vibrant atau muted color?

Kalau aku lagi suka pake warna warna vibrant yg bikin makeup lo…",Revee,ReveeraaL
1674,1330462688565207043,2022-06-01 23:40:17+00:00,"{'mentions': [{'start': 3, 'end': 18, 'username': 'racunolshop_id', 'id': '926688227154468864'}], 'urls': [{'start': 97, 'end': 120, 'url': 'https://t.co/rOLvly5e9J', 'expanded_url': 'https://twitter.com/racunolshop_id/status/1531938148884021248/photo/1', 'display_url': 'pic.twitter.com/rOLvly5e9J', 'media_key': '3_1531937979413200896'}, {'start': 97, 'end': 120, 'url': 'https://t.co/rOLvly5e9J', 'expanded_url': 'https://twitter.com/racunolshop_id/status/1531938148884021248/photo/1', 'display_url': 'pic.twitter.com/rOLvly5e9J', 'media_key': '3_1531937979421556739'}, {'start': 97, 'end': 120, 'url': 'https://t.co/rOLvly5e9J', 'expanded_url': 'https://twitter.com/racunolshop_id/status/1531938148884021248/photo/1', 'display_url': 'pic.twitter.com/rOLvly5e9J', 'media_key': '3_1531937979392233472'}, {'start': 97, 'end': 120, 'url': 'https://t.co/rOLvly5e9J', 'expanded_url': 'https://twitter.com/racunolshop_id/status/1531938148884021248/photo/1', 'display_url': 'pic.twitter.com/rOLvly5e9J', 'media_key': '3_1531937979417378817'}]}",1532145039274815489,,"RT @racunolshop_id: Smart watch fashionable

- A Thread -

save dulu, cocok buat dijadiin hadiah https://t.co/rOLvly5e9J",Revee,ReveeraaL
1675,314933637,2022-06-01 23:44:21+00:00,"{'mentions': [{'start': 3, 'end': 14, 'username': 'skinssyazz', 'id': '1548300361'}]}",1532146059551862784,,"RT @skinssyazz: Rambut ngembang bisa jadi lembut? Bisa dong✅

Btw rambut aku itu termasuk kering, agak kaku, berketombe dan ngembang. 
Aku…",Tin🧋,lufchocopuf
1676,371665772,2022-06-01 23:44:11+00:00,"{'mentions': [{'start': 3, 'end': 14, 'username': 'mojokdotco', 'id': '2388795571'}]}",1532146017583636480,,"RT @mojokdotco: Di Jogja ada banyak banget warung mie ayam sampe bingung kudu ndatengin yang mana.

Nah, untuk membantu kalian dalam perbur…",Annisa,annisanurulfa
1677,1443346523689930753,2022-06-01 23:44:10+00:00,"{'mentions': [{'start': 0, 'end': 9, 'username': 'convomfs', 'id': '1284061445148209154'}]}",1532146014542778368,1.2840614451482092e+18,@convomfs gue cuma pake lip mask atau lipbalm,lie,here_butterflie
1678,1329242996349407235,2022-06-01 23:44:07+00:00,"{'mentions': [{'start': 0, 'end': 8, 'username': 'convomf', 'id': '1314975287294083073'}]}",1532146001368465408,1.314975287294083e+18,@convomf 18k nder itu mie ayam yg biasa,hann 🛩️ kun solo,thinkaboutsc
1679,1242074558,2022-06-01 23:44:02+00:00,"{'urls': [{'start': 78, 'end': 101, 'url': 'https://t.co/esfLhT6tM5', 'expanded_url': 'http://dlvr.it/SRSjH6', 'display_url': 'dlvr.it/SRSjH6'}]}",1532145981369634817,,barong.. Sandiaga gagas wisata kapal pesiar Singapura-Indonesia - ANTARA Bali https://t.co/esfLhT6tM5,barong,taribarong
1680,1340494168133566469,2022-06-01 23:44:00+00:00,"{'mentions': [{'start': 3, 'end': 17, 'username': 'berburushopee', 'id': '1196567249370271744'}], 'urls': [{'start': 72, 'end': 95, 'url': 'https://t.co/RoLIA1b9Rk', 'expanded_url': 'https://twitter.com/berburushopee/status/1531972456340410369/photo/1', 'display_url': 'pic.twitter.com/RoLIA1b9Rk', 'media_key': '3_1531972442318839809'}]}",1532145974893633536,,"RT @berburushopee: Rekomendasi totebag muat banyak barang

- A thread - https://t.co/RoLIA1b9Rk",pang,miegorengtektek
1681,979577555693944833,2022-06-01 23:43:58+00:00,"{'mentions': [{'start': 0, 'end': 8, 'username': 'convomf', 'id': '1314975287294083073'}]}",1532145963078328320,1.314975287294083e+18,"@convomf beli sneakers, gpp sih pake sneakers buat wisuda atau gak km pinjem heels mamamu buat wisuda",arletta🕊 📌aot au,snitchours
1682,495899627,2022-06-01 23:43:55+00:00,"{'mentions': [{'start': 0, 'end': 15, 'username': 'ohmybeautybank', 'id': '994801274091687936'}]}",1532145952378695682,9.94801274091688e+17,"@ohmybeautybank Garnier, warna keluar bgt. Ga bikin rambut kering. Udah gitu ga begitu bau obat.",🌙✨,megaprilia99
1683,1488794320098697216,2022-06-01 23:43:54+00:00,"{'urls': [{'start': 8, 'end': 31, 'url': 'https://t.co/AAiCnGZESt', 'expanded_url': 'https://twitter.com/Ris409/status/1532143412396572672', 'display_url': 'twitter.com/Ris409/status/…'}]}",1532145947064471552,,Mi ayam https://t.co/AAiCnGZESt,anna💃🏻,wizmelvck
1684,1488794320098697216,2022-06-01 23:42:55+00:00,"{'urls': [{'start': 7, 'end': 30, 'url': 'https://t.co/rg14sUcB3j', 'expanded_url': 'https://twitter.com/M4nalagiBIGWINS/status/1532127414926835713', 'display_url': 'twitter.com/M4nalagiBIGWIN…'}]}",1532145699642413056,,SendaL https://t.co/rg14sUcB3j,anna💃🏻,wizmelvck
1685,932183723868487680,2022-06-01 23:43:31+00:00,"{'urls': [{'start': 87, 'end': 110, 'url': 'https://t.co/lwzXYSDKo7', 'expanded_url': 'https://twitter.com/septiannrs98/status/1531574377434980352', 'display_url': 'twitter.com/septiannrs98/s…'}]}",1532145850625171456,,sepedaan dari 3 ke mim...... sebenernya sepedaan dari rumahnya ke 3 juga udah lumayan😭 https://t.co/lwzXYSDKo7,란,greeniezen
1686,467970321,2022-06-01 23:43:28+00:00,"{'mentions': [{'start': 0, 'end': 13, 'username': '_lorenaarce_', 'id': '335940380'}]}",1532145837547081729,335940380.0,@_lorenaarce_ Jalas self care en mi depa?? 😍😍,Francisco,PacoZaan
1687,1249903131187507201,2022-06-01 23:43:27+00:00,"{'mentions': [{'start': 0, 'end': 15, 'username': 'ohmybeautybank', 'id': '994801274091687936'}]}",1532145835298783232,9.94801274091688e+17,"@ohmybeautybank garnier krna blm coba yg lain, warnanya masuk di rambut gelep trus ga kering jg 👍",ais 🤯,u3etterstfu
1688,146404537,2022-06-01 23:43:25+00:00,"{'mentions': [{'start': 3, 'end': 16, 'username': 'IDGoonerscom', 'id': '492390361'}], 'urls': [{'start': 88, 'end': 111, 'url': 'https://t.co/iwUVBu87HX', 'expanded_url': 'https://twitter.com/IDGoonerscom/status/1531912176293646336/photo/1', 'display_url': 'pic.twitter.com/iwUVBu87HX', 'media_key': '3_1531912166017626112'}, {'start': 88, 'end': 111, 'url': 'https://t.co/iwUVBu87HX', 'expanded_url': 'https://twitter.com/IDGoonerscom/status/1531912176293646336/photo/1', 'display_url': 'pic.twitter.com/iwUVBu87HX', 'media_key': '3_1531912166005039105'}]}",1532145826373378049,,"RT @IDGoonerscom: Arsenal x Adidas tidak pernah mengecewakan. 

(@AFCMet/arsenaldirect) https://t.co/iwUVBu87HX",Cliff Stevanus,cliffstev
1689,1946036946,2022-06-01 23:43:12+00:00,,1532145769746034688,,"Pingin beli totebag, tapi w gak suka pakek totebag, tapi pingin beli gmn sih w😭",chwegurl,hcaepless
1690,1253109190479867904,2022-06-01 23:43:10+00:00,,1532145764730023936,,"Iseng ikut ibuk belanja di warung. Liat bocil pagi"" seneng banget dah. Panggil adiknya nyuruh buat makan. Si adik lari""an ngejar ayam. Ada yang nemplok emaknya di motor dianter sekolah, ada juga yang recokin emaknya yang lagi belanja. Jadi terbawa suasana kebayang masa lalu.",Tumbuhan Laut,TumbuhanL
1691,1469345103865008133,2022-06-01 23:43:10+00:00,,1532145762779688960,,Bangun pagi dongg udah rapih mau lari pagi,JengKoLin 🐣 FREETAG 💣,001MissDongdong
